cod poblacion,poblacion,cod provincia,provincia
34,A Gudiña,32,Ourense
34,A Gudiña,32,Ourense
92,Vilariño de Conso,32,Ourense
48,A Mezquita,32,Ourense
48,A Mezquita,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
92,Vilariño de Conso,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
86,Viana do Bolo,32,Ourense
45,Maside,32,Ourense
45,Maside,32,Ourense
65,Punxín,32,Ourense
45,Maside,32,Ourense
19,O Carballiño,32,Ourense
45,Maside,32,Ourense
45,Maside,32,Ourense
45,Maside,32,Ourense
45,Maside,32,Ourense
65,Punxín,32,Ourense
45,Maside,32,Ourense
48,A Mezquita,32,Ourense
21,Castrelo do Val,32,Ourense
92,Vilariño de Conso,32,Ourense
7,Baños de Molgas,32,Ourense
55,Paderne de Allariz,32,Ourense
54,Ourense,32,Ourense
85,Verín,32,Ourense
71,Riós,32,Ourense
91,Vilardevós,32,Ourense
50,Monterrei,32,Ourense
71,Riós,32,Ourense
71,Riós,32,Ourense
21,Castrelo do Val,32,Ourense
53,Oímbra,32,Ourense
91,Vilardevós,32,Ourense
85,Verín,32,Ourense
91,Vilardevós,32,Ourense
91,Vilardevós,32,Ourense
50,Monterrei,32,Ourense
85,Verín,32,Ourense
39,Laza,32,Ourense
39,Laza,32,Ourense
39,Laza,32,Ourense
39,Laza,32,Ourense
21,Castrelo do Val,32,Ourense
50,Monterrei,32,Ourense
21,Castrelo do Val,32,Ourense
21,Castrelo do Val,32,Ourense
32,Xinzo de Limia,32,Ourense
82,Trasmiras,32,Ourense
32,Xinzo de Limia,32,Ourense
78,Sarreaus,32,Ourense
5,Baltar,32,Ourense
32,Xinzo de Limia,32,Ourense
12,Os Blancos,32,Ourense
5,Baltar,32,Ourense
12,Os Blancos,32,Ourense
85,Verín,32,Ourense
32,Xinzo de Limia,32,Ourense
32,Xinzo de Limia,32,Ourense
78,Sarreaus,32,Ourense
85,Verín,32,Ourense
32,Xinzo de Limia,32,Ourense
32,Xinzo de Limia,32,Ourense
62,Porqueira,32,Ourense
62,Porqueira,32,Ourense
16,Calvos de Randín,32,Ourense
62,Porqueira,32,Ourense
62,Porqueira,32,Ourense
16,Calvos de Randín,32,Ourense
16,Calvos de Randín,32,Ourense
5,Baltar,32,Ourense
16,Calvos de Randín,32,Ourense
16,Calvos de Randín,32,Ourense
90,Vilar de Santos,32,Ourense
90,Vilar de Santos,32,Ourense
67,Rairiz de Veiga,32,Ourense
67,Rairiz de Veiga,32,Ourense
67,Rairiz de Veiga,32,Ourense
67,Rairiz de Veiga,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
1,Allariz,32,Ourense
36,Xunqueira de Ambía,32,Ourense
36,Xunqueira de Ambía,32,Ourense
36,Xunqueira de Ambía,32,Ourense
28,Cualedro,32,Ourense
28,Cualedro,32,Ourense
28,Cualedro,32,Ourense
79,Taboadela,32,Ourense
1,Allariz,32,Ourense
79,Taboadela,32,Ourense
77,Sandiás,32,Ourense
77,Sandiás,32,Ourense
82,Trasmiras,32,Ourense
82,Trasmiras,32,Ourense
82,Trasmiras,32,Ourense
78,Sarreaus,32,Ourense
85,Verín,32,Ourense
85,Verín,32,Ourense
53,Oímbra,32,Ourense
85,Verín,32,Ourense
43,Maceda,32,Ourense
7,Baños de Molgas,32,Ourense
7,Baños de Molgas,32,Ourense
89,Vilar de Barrio,32,Ourense
43,Maceda,32,Ourense
7,Baños de Molgas,32,Ourense
7,Baños de Molgas,32,Ourense
89,Vilar de Barrio,32,Ourense
43,Maceda,32,Ourense
43,Maceda,32,Ourense
43,Maceda,32,Ourense
37,Xunqueira de Espadanedo,32,Ourense
58,O Pereiro de Aguiar,32,Ourense
58,O Pereiro de Aguiar,32,Ourense
52,Nogueira de Ramuín,32,Ourense
31,Esgos,32,Ourense
43,Maceda,32,Ourense
37,Xunqueira de Espadanedo,32,Ourense
37,Xunqueira de Espadanedo,32,Ourense
57,Parada de Sil,32,Ourense
57,Parada de Sil,32,Ourense
57,Parada de Sil,32,Ourense
57,Parada de Sil,32,Ourense
57,Parada de Sil,32,Ourense
49,Montederramo,32,Ourense
49,Montederramo,32,Ourense
23,Castro Caldelas,32,Ourense
80,A Teixeira,32,Ourense
23,Castro Caldelas,32,Ourense
80,A Teixeira,32,Ourense
23,Castro Caldelas,32,Ourense
29,Chandrexa de Queixa,32,Ourense
23,Castro Caldelas,32,Ourense
29,Chandrexa de Queixa,32,Ourense
23,Castro Caldelas,32,Ourense
49,Montederramo,32,Ourense
70,San Xoán de Río,32,Ourense
23,Castro Caldelas,32,Ourense
70,San Xoán de Río,32,Ourense
63,A Pobra de Trives,32,Ourense
44,Manzaneda,32,Ourense
63,A Pobra de Trives,32,Ourense
44,Manzaneda,32,Ourense
44,Manzaneda,32,Ourense
44,Manzaneda,32,Ourense
44,Manzaneda,32,Ourense
29,Chandrexa de Queixa,32,Ourense
29,Chandrexa de Queixa,32,Ourense
63,A Pobra de Trives,32,Ourense
63,A Pobra de Trives,32,Ourense
63,A Pobra de Trives,32,Ourense
86,Viana do Bolo,32,Ourense
43,Maceda,32,Ourense
49,Montederramo,32,Ourense
57,Parada de Sil,32,Ourense
52,Nogueira de Ramuín,32,Ourense
58,O Pereiro de Aguiar,32,Ourense
58,O Pereiro de Aguiar,32,Ourense
31,Esgos,32,Ourense
29,Chandrexa de Queixa,32,Ourense
70,San Xoán de Río,32,Ourense
23,Castro Caldelas,32,Ourense
24,Celanova,32,Ourense
68,Ramirás,32,Ourense
68,Ramirás,32,Ourense
14,A Bola,32,Ourense
69,Ribadavia,32,Ourense
84,Verea,32,Ourense
66,Quintela de Leirado,32,Ourense
68,Ramirás,32,Ourense
24,Celanova,32,Ourense
47,A Merca,32,Ourense
24,Celanova,32,Ourense
24,Celanova,32,Ourense
20,Cartelle,32,Ourense
20,Cartelle,32,Ourense
20,Cartelle,32,Ourense
24,Celanova,32,Ourense
20,Cartelle,32,Ourense
20,Cartelle,32,Ourense
20,Cartelle,32,Ourense
20,Cartelle,32,Ourense
24,Celanova,32,Ourense
24,Celanova,32,Ourense
24,Celanova,32,Ourense
47,A Merca,32,Ourense
47,A Merca,32,Ourense
47,A Merca,32,Ourense
6,Bande,32,Ourense
6,Bande,32,Ourense
41,Lobeira,32,Ourense
6,Bande,32,Ourense
6,Bande,32,Ourense
6,Bande,32,Ourense
6,Bande,32,Ourense
41,Lobeira,32,Ourense
41,Lobeira,32,Ourense
41,Lobeira,32,Ourense
41,Lobeira,32,Ourense
6,Bande,32,Ourense
30,Entrimo,32,Ourense
30,Entrimo,32,Ourense
30,Entrimo,32,Ourense
42,Lobios,32,Ourense
30,Entrimo,32,Ourense
42,Lobios,32,Ourense
42,Lobios,32,Ourense
51,Muíños,32,Ourense
8,Barbadás,32,Ourense
6,Bande,32,Ourense
42,Lobios,32,Ourense
57,Parada de Sil,32,Ourense
42,Lobios,32,Ourense
42,Lobios,32,Ourense
42,Lobios,32,Ourense
51,Muíños,32,Ourense
41,Lobeira,32,Ourense
51,Muíños,32,Ourense
51,Muíños,32,Ourense
75,San Cibrao das Viñas,32,Ourense
54,Ourense,32,Ourense
75,San Cibrao das Viñas,32,Ourense
75,San Cibrao das Viñas,32,Ourense
75,San Cibrao das Viñas,32,Ourense
8,Barbadás,32,Ourense
81,Toén,32,Ourense
8,Barbadás,32,Ourense
81,Toén,32,Ourense
81,Toén,32,Ourense
54,Ourense,32,Ourense
8,Barbadás,32,Ourense
81,Toén,32,Ourense
26,Coles,32,Ourense
54,Ourense,32,Ourense
54,Ourense,32,Ourense
54,Ourense,32,Ourense
54,Ourense,32,Ourense
2,Amoeiro,32,Ourense
54,Ourense,32,Ourense
54,Ourense,32,Ourense
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
66,Siero,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
72,Teverga,33,Asturias
72,Teverga,33,Asturias
52,Proaza,33,Asturias
52,Proaza,33,Asturias
53,Quirós,33,Asturias
64,Santo Adriano,33,Asturias
53,Quirós,33,Asturias
52,Proaza,33,Asturias
53,Quirós,33,Asturias
53,Quirós,33,Asturias
26,Grado,33,Asturias
44,Oviedo,33,Asturias
51,Pravia,33,Asturias
69,Soto del Barco,33,Asturias
69,Soto del Barco,33,Asturias
69,Soto del Barco,33,Asturias
51,Pravia,33,Asturias
44,Oviedo,33,Asturias
51,Pravia,33,Asturias
51,Pravia,33,Asturias
39,Muros de Nalón,33,Asturias
39,Muros de Nalón,33,Asturias
44,Oviedo,33,Asturias
21,Cudillero,33,Asturias
21,Cudillero,33,Asturias
21,Cudillero,33,Asturias
21,Cudillero,33,Asturias
21,Cudillero,33,Asturias
58,Riosa,33,Asturias
38,Morcín,33,Asturias
38,Morcín,33,Asturias
38,Morcín,33,Asturias
57,Ribera de Arriba,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
57,Ribera de Arriba,33,Asturias
57,Ribera de Arriba,33,Asturias
57,Ribera de Arriba,33,Asturias
44,Oviedo,33,Asturias
42,Noreña,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
54,Las Regueras,33,Asturias
44,Oviedo,33,Asturias
54,Las Regueras,33,Asturias
54,Las Regueras,33,Asturias
35,Llanera,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
66,Siero,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
9,Cabranes,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
76,Villaviciosa,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
76,Villaviciosa,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
19,Colunga,33,Asturias
13,Caravia,33,Asturias
13,Caravia,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
24,Gijón,33,Asturias
16,Castrillón,33,Asturias
4,Avilés,33,Asturias
4,Avilés,33,Asturias
4,Avilés,33,Asturias
20,Corvera de Asturias,33,Asturias
16,Castrillón,33,Asturias
4,Avilés,33,Asturias
16,Castrillón,33,Asturias
30,Illas,33,Asturias
20,Corvera de Asturias,33,Asturias
30,Illas,33,Asturias
16,Castrillón,33,Asturias
30,Illas,33,Asturias
54,Las Regueras,33,Asturias
10,Candamo,33,Asturias
20,Corvera de Asturias,33,Asturias
16,Castrillón,33,Asturias
4,Avilés,33,Asturias
4,Avilés,33,Asturias
25,Gozón,33,Asturias
25,Gozón,33,Asturias
66,Siero,33,Asturias
35,Llanera,33,Asturias
35,Llanera,33,Asturias
35,Llanera,33,Asturias
35,Llanera,33,Asturias
35,Llanera,33,Asturias
35,Llanera,33,Asturias
66,Siero,33,Asturias
14,Carreño,33,Asturias
14,Carreño,33,Asturias
14,Carreño,33,Asturias
25,Gozón,33,Asturias
25,Gozón,33,Asturias
25,Gozón,33,Asturias
16,Castrillón,33,Asturias
16,Castrillón,33,Asturias
10,Candamo,33,Asturias
16,Castrillón,33,Asturias
69,Soto del Barco,33,Asturias
16,Castrillón,33,Asturias
4,Avilés,33,Asturias
20,Corvera de Asturias,33,Asturias
25,Gozón,33,Asturias
14,Carreño,33,Asturias
4,Avilés,33,Asturias
20,Corvera de Asturias,33,Asturias
35,Llanera,33,Asturias
70,Tapia de Casariego,33,Asturias
35,Llanera,33,Asturias
4,Avilés,33,Asturias
14,Carreño,33,Asturias
14,Carreño,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
45,Parres,33,Asturias
66,Siero,33,Asturias
65,Sariego,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
21,Cudillero,33,Asturias
55,Ribadedeva,33,Asturias
40,Nava,33,Asturias
6,Bimenes,33,Asturias
6,Bimenes,33,Asturias
40,Nava,33,Asturias
40,Nava,33,Asturias
9,Cabranes,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
44,Oviedo,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
45,Parres,33,Asturias
45,Parres,33,Asturias
12,Cangas de Onís,33,Asturias
45,Parres,33,Asturias
45,Parres,33,Asturias
12,Cangas de Onís,33,Asturias
8,Cabrales,33,Asturias
8,Cabrales,33,Asturias
12,Cangas de Onís,33,Asturias
43,Onís,33,Asturias
50,Ponga,33,Asturias
3,Amieva,33,Asturias
3,Amieva,33,Asturias
50,Ponga,33,Asturias
12,Cangas de Onís,33,Asturias
45,Parres,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
56,Ribadesella,33,Asturias
46,Peñamellera Alta,33,Asturias
46,Peñamellera Alta,33,Asturias
46,Peñamellera Alta,33,Asturias
47,Peñamellera Baja,33,Asturias
66,Siero,33,Asturias
40,Nava,33,Asturias
40,Nava,33,Asturias
49,Piloña,33,Asturias
49,Piloña,33,Asturias
45,Parres,33,Asturias
45,Parres,33,Asturias
45,Parres,33,Asturias
56,Ribadesella,33,Asturias
12,Cangas de Onís,33,Asturias
55,Ribadedeva,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
36,Llanes,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
44,Oviedo,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
37,Mieres,33,Asturias
37,Mieres,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
37,Mieres,33,Asturias
2,Aller,33,Asturias
37,Mieres,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
2,Aller,33,Asturias
35,Llanera,33,Asturias
24,Gijón,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
33,Lena,33,Asturias
57,Ribera de Arriba,33,Asturias
44,Oviedo,33,Asturias
24,Gijón,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
41,Navia,33,Asturias
18,Coaña,33,Asturias
77,Villayón,33,Asturias
77,Villayón,33,Asturias
41,Navia,33,Asturias
18,Coaña,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
18,Coaña,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
27,Grandas de Salime,33,Asturias
7,Boal,33,Asturias
29,Illano,33,Asturias
29,Illano,33,Asturias
29,Illano,33,Asturias
48,Pesoz,33,Asturias
48,Pesoz,33,Asturias
70,Tapia de Casariego,33,Asturias
23,El Franco,33,Asturias
70,Tapia de Casariego,33,Asturias
70,Tapia de Casariego,33,Asturias
70,Tapia de Casariego,33,Asturias
23,El Franco,33,Asturias
23,El Franco,33,Asturias
23,El Franco,33,Asturias
23,El Franco,33,Asturias
17,Castropol,33,Asturias
17,Castropol,33,Asturias
17,Castropol,33,Asturias
74,Vegadeo,33,Asturias
63,San Tirso de Abres,33,Asturias
71,Taramundi,33,Asturias
62,Santa Eulalia de Oscos,33,Asturias
74,Vegadeo,33,Asturias
48,Pesoz,33,Asturias
75,Villanueva de Oscos,33,Asturias
61,San Martín de Oscos,33,Asturias
17,Castropol,33,Asturias
74,Vegadeo,33,Asturias
74,Vegadeo,33,Asturias
62,Santa Eulalia de Oscos,33,Asturias
34,Valdés,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
41,Navia,33,Asturias
34,Valdés,33,Asturias
34,Valdés,33,Asturias
41,Navia,33,Asturias
17,Castropol,33,Asturias
18,Coaña,33,Asturias
18,Coaña,33,Asturias
18,Coaña,33,Asturias
7,Boal,33,Asturias
7,Boal,33,Asturias
11,Cangas del Narcea,33,Asturias
28,Ibias,33,Asturias
11,Cangas del Narcea,33,Asturias
28,Ibias,33,Asturias
22,Degaña,33,Asturias
28,Ibias,33,Asturias
22,Degaña,33,Asturias
11,Cangas del Narcea,33,Asturias
11,Cangas del Narcea,33,Asturias
1,Allande,33,Asturias
11,Cangas del Narcea,33,Asturias
11,Cangas del Narcea,33,Asturias
11,Cangas del Narcea,33,Asturias
11,Cangas del Narcea,33,Asturias
11,Cangas del Narcea,33,Asturias
26,Grado,33,Asturias
26,Grado,33,Asturias
78,Yernes y Tameza,33,Asturias
26,Grado,33,Asturias
5,Belmonte de Miranda,33,Asturias
26,Grado,33,Asturias
10,Candamo,33,Asturias
10,Candamo,33,Asturias
26,Grado,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
59,Salas,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
68,Somiedo,33,Asturias
68,Somiedo,33,Asturias
5,Belmonte de Miranda,33,Asturias
68,Somiedo,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
59,Salas,33,Asturias
5,Belmonte de Miranda,33,Asturias
5,Belmonte de Miranda,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
59,Salas,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
34,Valdés,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
73,Tineo,33,Asturias
1,Allande,33,Asturias
1,Allande,33,Asturias
1,Allande,33,Asturias
1,Allande,33,Asturias
1,Allande,33,Asturias
1,Allande,33,Asturias
59,Salas,33,Asturias
31,Langreo,33,Asturias
31,Langreo,33,Asturias
44,Oviedo,33,Asturias
44,Oviedo,33,Asturias
31,Langreo,33,Asturias
31,Langreo,33,Asturias
31,Langreo,33,Asturias
31,Langreo,33,Asturias
31,Langreo,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
66,Siero,33,Asturias
31,Langreo,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
60,San Martín del Rey Aurelio,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
15,Caso,33,Asturias
32,Laviana,33,Asturias
32,Laviana,33,Asturias
67,Sobrescobio,33,Asturias
15,Caso,33,Asturias
15,Caso,33,Asturias
120,Palencia,34,Palencia
120,Palencia,34,Palencia
120,Palencia,34,Palencia
120,Palencia,34,Palencia
120,Palencia,34,Palencia
120,Palencia,34,Palencia
157,Saldaña,34,Palencia
129,Pino del Río,34,Palencia
136,Poza de la Vega,34,Palencia
129,Pino del Río,34,Palencia
218,Villaluenga de la Vega,34,Palencia
157,Saldaña,34,Palencia
245,Villota del Páramo,34,Palencia
245,Villota del Páramo,34,Palencia
169,Santervás de la Vega,34,Palencia
218,Villaluenga de la Vega,34,Palencia
126,Pedrosa de la Vega,34,Palencia
218,Villaluenga de la Vega,34,Palencia
231,Villarrabé,34,Palencia
143,Quintanilla de Onsoña,34,Palencia
190,Valderrábano,34,Palencia
157,Saldaña,34,Palencia
38,Bustillo de la Vega,34,Palencia
126,Pedrosa de la Vega,34,Palencia
231,Villarrabé,34,Palencia
157,Saldaña,34,Palencia
903,Loma de Ucieza,34,Palencia
47,Carrión de los Condes,34,Palencia
223,Villamoronta,34,Palencia
147,Renedo de la Vega,34,Palencia
192,Valde-Ucieza,34,Palencia
903,Loma de Ucieza,34,Palencia
175,La Serna,34,Palencia
903,Loma de Ucieza,34,Palencia
112,Nogal de las Huertas,34,Palencia
143,Quintanilla de Onsoña,34,Palencia
42,Calzada de los Molinos,34,Palencia
39,Bustillo del Páramo de Carrión,34,Palencia
236,Villaturde,34,Palencia
243,Villoldo,34,Palencia
47,Carrión de los Condes,34,Palencia
233,Villasarracino,34,Palencia
10,Ampudia,34,Palencia
10,Ampudia,34,Palencia
237,Villaumbrales,34,Palencia
102,Mazariegos,34,Palencia
125,Pedraza de Campos,34,Palencia
220,Villamartín de Campos,34,Palencia
225,Villamuriel de Cerrato,34,Palencia
10,Ampudia,34,Palencia
167,Santa Cecilia del Alcor,34,Palencia
120,Palencia,34,Palencia
18,Autilla del Pino,34,Palencia
79,Grijota,34,Palencia
237,Villaumbrales,34,Palencia
23,Venta de Baños,34,Palencia
23,Venta de Baños,34,Palencia
146,Reinoso de Cerrato,34,Palencia
69,Dueñas,34,Palencia
196,Valle de Cerrato,34,Palencia
86,Hontoria de Cerrato,34,Palencia
181,Tariego de Cerrato,34,Palencia
177,Soto de Cerrato,34,Palencia
69,Dueñas,34,Palencia
57,Cevico de la Torre,34,Palencia
6,Alba de Cerrato,34,Palencia
51,Castrillo de Onielo,34,Palencia
133,Población de Cerrato,34,Palencia
66,Cubillas de Cerrato,34,Palencia
201,Vertavillo,34,Palencia
98,Magaz de Pisuerga,34,Palencia
182,Torquemada,34,Palencia
189,Valdeolmillos,34,Palencia
221,Villamediana,34,Palencia
22,Baltanás,34,Palencia
50,Castrillo de Don Juan,34,Palencia
82,Hérmedes de Cerrato,34,Palencia
205,Villaconancio,34,Palencia
58,Cevico Navero,34,Palencia
12,Antigüedad,34,Palencia
60,Cobos de Cerrato,34,Palencia
70,Espinosa de Cerrato,34,Palencia
22,Baltanás,34,Palencia
238,Villaviudas,34,Palencia
87,Hornillos de Cerrato,34,Palencia
141,Quintana del Puente,34,Palencia
178,Tabanera de Cerrato,34,Palencia
242,Villodrigo,34,Palencia
121,Palenzuela,34,Palencia
210,Villahán,34,Palencia
213,Villalaco,34,Palencia
63,Cordovilla la Real,34,Palencia
84,Herrera de Valdecañas,34,Palencia
446,Villamedianilla,9,Burgos
316,Revilla Vallejera,9,Burgos
417,Vallejera,9,Burgos
123,Paredes de Nava,34,Palencia
31,Belmonte de Campos,34,Palencia
53,Castromocho,34,Palencia
33,Boada de Campos,34,Palencia
24,Baquerín de Campos,34,Palencia
240,Villerías de Campos,34,Palencia
106,Meneses de Campos,34,Palencia
184,Torremormojón,34,Palencia
45,Capillas,34,Palencia
72,Frechilla,34,Palencia
48,Castil de Vela,34,Palencia
103,Mazuecos de Valdeginate,34,Palencia
81,Guaza de Campos,34,Palencia
902,Valle del Retortillo,34,Palencia
46,Cardeñosa de Volpejera,34,Palencia
156,Riberos de la Cueza,34,Palencia
55,Cervatos de la Cueza,34,Palencia
227,Villanueva del Rebollar,34,Palencia
224,Villamuera de la Cueza,34,Palencia
29,Becerril de Campos,34,Palencia
127,Perales,34,Palencia
59,Cisneros,34,Palencia
76,Fuentes de Nava,34,Palencia
1,Abarca de Campos,34,Palencia
19,Autillo de Campos,34,Palencia
206,Villada,34,Palencia
131,Población de Arroyo,34,Palencia
216,Villalcón,34,Palencia
137,Pozo de Urama,34,Palencia
94,Ledigos,34,Palencia
165,San Román de la Cuba,34,Palencia
91,Lagartos,34,Palencia
204,Villacidaler,34,Palencia
91,Lagartos,34,Palencia
35,Boadilla de Rioseco,34,Palencia
204,Villacidaler,34,Palencia
109,Moratinos,34,Palencia
206,Villada,34,Palencia
232,Villarramiel,34,Palencia
83,Herrera de Pisuerga,34,Palencia
67,Dehesa de Montejo,34,Palencia
71,Espinosa de Villagonzalo,34,Palencia
83,Herrera de Pisuerga,34,Palencia
168,Santa Cruz de Boedo,34,Palencia
61,Collazos de Boedo,34,Palencia
68,Dehesa de Romanos,34,Palencia
83,Herrera de Pisuerga,34,Palencia
28,Báscones de Ojeda,34,Palencia
41,Calahorra de Boedo,34,Palencia
113,Olea de Boedo,34,Palencia
122,Páramo de Boedo,34,Palencia
176,Sotobañado y Priorato,34,Palencia
154,Revilla de Collazos,34,Palencia
61,Collazos de Boedo,34,Palencia
222,Villameriel,34,Palencia
222,Villameriel,34,Palencia
222,Villameriel,34,Palencia
108,Monzón de Campos,34,Palencia
77,Fuentes de Valdepero,34,Palencia
108,Monzón de Campos,34,Palencia
11,Amusco,34,Palencia
88,Husillos,34,Palencia
217,Villalobón,34,Palencia
11,Amusco,34,Palencia
155,Ribas de Campos,34,Palencia
159,San Cebrián de Campos,34,Palencia
127,Perales,34,Palencia
100,Mantinos,34,Palencia
9,Amayuelas de Arriba,34,Palencia
99,Manquillos,34,Palencia
130,Piña de Campos,34,Palencia
180,Támara de Campos,34,Palencia
74,Frómista,34,Palencia
